id,label,email,type
401972656,ძვლოვანი სისტემის მეტაბოლურ დარღვევათა საქართველოს ასოციაცია,tsagareli_marina@yahoo.com,org
404951593,პარტნიორობა ადამიანის უფლებებისთვის - Partnership For Human Rights,,org
412685278,იმერეთის ხელბურთის ფედერაცია,,org
404949561,ხარარქაიკა,,org
400052731,AO- ს საქართველოს დასი,,org
404949641,ქრონიკულ დაავადებათა საგანმანათლებლო ასოციაცია,l_tsutskiridze@yahoo.com,org
404950040,საქართველოს გადაუდებელი მედიცინის ექიმთა ასოციაცია,,org
404425109,თენგიზ სუხიშვილის სახელობის საქველმოქმედო ფონდი,charity@sukhishvili.com,org
404425038,სამედიცინო რეაბილიტაციის და სპორტის მედიცინის ეროვნული ასოციაცია,mananarukhadze@yahoo.com; Manon.loria@mail.ru,org
404950059,მეტაბოლური დარღვევების კორექციის ცენტრი ფოლიუმი,,org
404950193,ბასილიადა,marine.kostava@mail.ru,org
400052857,ახალგაზრდული ნოვაციები,,org
412685296,სამოქალაქო ჟურნალისტიკის განვითარების ცენტრი,,org
428518785,ნატროშვილთა საგვარეულო კავშირი,,org
404424486,ომარ დურმიშიძე,,org
434159812,საქართველოს აზერბაიჯანელების კულტურული თანამშრომლობა-სხივი,,org
412685081,საქართველოს მონადირეთა და მეთევზეთა კლუბი მონადირე,,org
404948651,ხარისხის საკონსულტაციო ჯგუფი,,org
404424565,მთასვლელთა კლუბი აილამა,,org
406071860,სამხედრო ძალების ვეტერანთა კავშირი მშვიდობა და სოლიდარობა,,org
417877836,პროფესიული კოლეჯი განთიადი,,org
424066735,ახალციხის ციხე,q.axalcixiscixe@mail.ru,org
400052134,კავშირი ქალი და რეალობა,womanandreality@hotmail.com,org
438108138,კახეთის რეგიონალური სამბოს ფედერაცია,,org
404949213,საგანმანათლებლო პოლიტიკისა და კვლევების ასოციაცია,info.epra2012@gmail.com,org
404948964,კავკასიის გეშტალტთერაპიის და ოჯახური ფსიქოთერაპიის ინსტიტუტი,,org
404424672,ეთნო-ფილმი,culturejashi@yahoo.com,org
404949142,New Knowledge Laboratory,,org
404424823,ქართული ლეგიონი,,org
445411215,ჯაშების საგვარეულო კავშირი,,org
400051634,მშვიდობა კონფლიქტურ ზონებს,,org
400051643,კურტანიძეთა საგვარეულო კავშირი,,org
401972193,საქველმოქმედო ფონდი ერთობა 2012,,org
401972200,საქველმოქმედო ფონდი ინოვაცია,,org
404949071,საქართველოს კანოეს ეროვნული ფედერაცია,datokatsarava@yahoo.com,org
428518758,სოფლის აღორძინების ასოციაცია,,org
401972291,საქართველოს მიკროსაფინანსო ორგანიზაციების და ლომბარდთა უფლებათა დაცვის ასოციაცია,,org
412685027,ინვალიდთა დახმარების ფონდი ნიკორწმინდა,,org
406071628,ფონდი პროსპერი,,org
447860440,ფეხბურთისა და რაგბის განვითარების სკოლა,shuaxevi@inbox.ru,org
400051803,წყალბურთის კლუბი ლოკომოტივ-თბილისი,olympiccentre@yahoo.com,org
404948287,ორგანიზაციული განვითარების ცენტრი,,org
404948358,ზურაბ ვაზაგაშვილის სახელობის ფონდი,,org
404424422,მეცხოველე მკვლევართა და ფერმერთა კავშირი,livestockreasercher@ymail.com,org
404951735,საქართველო არ იყიდება,,org
415085589,ქაჯაიების საგვარეულო კავშირი,,org
406073216,ქართველ მეაბრეშუმეთა კავშირი ქართული აბრეშუმი,,org
401973156,პროფ.ო.ღუდუშაურის სახ.ორთოპედიის და სპორტული ტრავმის ინსტიტუტი,,org
401973209,გიგოლაშვილების საგვარეულო კავშირი,,org
401973245,ტომარაძეთა საგვარეულო კავშირი,,org
430026143,ქეთევან ფუტკარაძის დახმარების ფონდი,,org
404425911,საზღვარგარეთ მოსწავლე საქართველოს მოქალაქეთა ფონდი ბუდე,,org
404951995,ახალგაზრდა მკვლევართა ცენტრი უცნობი საქართველო,cysunknowngeorgia@gmail.com,org
406073298,საქართველოს ვიტილიგოს ასოციაცია,,org
412685447,მომავლის აკადემია,,org
404952324,დაიაურების საგვარეულო კავშირი,,org
404952388,"სურსათის უვნებლობის, ბიოუსაფრთხოების მართვის და მომხმარებელთა უფლებათა დაცვის კავკასიის ორგანიზაცია",,org
419986732,ქალთა კავშირი მანდილი - ქალები მშვიდობისათვის,,org
404426055,fx,info@showmefx.com,org
437976344,შეუბნის განვითარების ცენტრი,,org
406073779,საქართველოს პოლოს ეროვნული ფედერაცია,,org
438108183,მარხვაშვილთა საგვარეულო კავშირი,,org
434159885,საქართველოს ახალგაზრდა აზერბაიჯანელ იურისტთა ასოციაცია,,org
404952994,საქართველოს ეტლით მოსარგებლეთა რაგბის ფედერაცია,,org
404953154,სრულიად საქართველოს გვარის რჩეულთა დარბაზის ფონდი,rcheulnifondi@yahoo.com,org
406073813,ხაინდრავების საგვარეულო კავშირი,,org
400054454,ფონდი აურეს,surdipueri@hotmail.com,org
404952075,პლატფორმა ცვლილებებისთვის,platformforchanges@gmail.com,org
404953261,ჯორჯიან რისერჩ ენდ ედუქეიშენ გრუპ,,org
445413516,ბათუმის სასაფლაოები,batumissasaflaoebi@gmail.com,org
406073948,ვაცლავ ჰაველის თავისუფლების ინიციატივა,,org
404953289,ფონდი ერთმანეთისთვის,,org
400055140,ჩოხატაურის რაიონის სოფელი იანეულის წმინდა გიორგის სახელობის ეკლესიის მშენებლობის კავშირი,,org
404953537,ხვედელიძეთა საგვარეულო კავშირი,,org
426520133,სპორტული კლუბი მგლები,,org
404427027,საქართველოს გოლფის საერთაშორისო ფედერაცია,golf@gigf.ge,org
429320193,ზურაბაშვილების და ზურაბიშვილების საგვარეულო კავშირი,,org
400056149,უფლებადამცველთა გაერთიანება,gaertianeba@ymail.com,org
404427090,The Korean Association of Georgia,,org
404953715,The International Spark Program,mmelikadze@gmail.com,org
445413972,Art Way,ngoartway@gmail.com,org
404953859,გლობალ ლაინი,,org
406074279,ფონდი წითელი ყაყაჩო,,org
404953984,თავდაცვისა და უსაფრთხოების კვლევების ცენტრი,,org
406074420,ფარმაცევტთა დახმარების ასოციაცია,,org
404954180,ჯანდაცვის პროფესიონალთა ლიგა,,org
416301898,International Council for Youth and Students,,org
404954242,საქართველოს დეოკუპაციის ცენტრი,,org
416301889,პარტნიორობა ბავშვებისთვის,info@pfc.ge,org
406074509,საქართველოს კოოპერაციის განვითარების ფონდი,,org
404429230,საქართველოს ომისა და შეიარაღებული ძალების ვეტერანთა ომბუდსმენი,,org
404427269,საქართველოს მხიარულთა და საზრიანთა კლუბის ეროვნული ფედერაცია,,org
404954279,იარე ფეხით,iarepekhit@gmail.com,org
404954395,მომავალი დღეს,,org
404958685,სამოქალაქო თავისუფლებათა და სამართლებრივი განათლების ცენტრი,,org
404958667,ვეტერან ფეხბურთელთა ასოციაცია,,org
419987170,საქართველოს კლინიკური და ექსპერიმენტული მედიცინის სამეცნიერო კვლევითი ცენტრი,,org
404958925,საქართველო-აზერბაიჯანის კულტურული ურთიერთობის ასოციაცია,sakartveloazeri@yahoo.com,org
438725337,მეწარმეთა კავშირი,,org
422717233,ახალი ტექნოლოგიები სოფლის მეურნეობის განვითარებისათვის New Technologies for Rular Development (NTRD),,org
401975467,საქართველოს ნატურალური კვების ინსტიტუტი,,org
400060072,ჯანმრთელობის დაცვისა და ადამიანის უფლებების კვლევის ცენტრი,hrhrrc@ymail.com,org
401975546,საქართველოს კომპლემენტარული და ალტერნატიული მედიცინის ნაციონალური ცენტრი,,org
404959265,სრულიად საქართველოს ბაღდავაძეთა საგვარეულო კავშირი,,org
404959176,საქართველოს თორაკალურ ქირურგთა ასოციაცია,,org
404959194,მარიანი,mariani.contact@gmail.com,org
429320255,GEO-FRA,,org
401975591,"ძალოვანი უწყების ვეტერან კომპენსატორთა (პენსიონერთა) უფლებების დაცვის კავშირი ,,ქართული ღირსება''",,org
404427349,ხარხელაურების საგვარეულო კავშირი,,org
400056513,ახალგაზრდა მკვლევართა კლუბი,,org
404427394,nova societas,giorgisabanadze@yahoo.co.uk,org
404954572,ასოციაცია ბურთი და მოედანი,,org
434159965,საქართველოს აზერბაიჯანელ ჟურნალისტთა კავშირი,,org
401974066,სამხრეთ კავკასიის პესტ-კონტროლის ასოციაცია,,org
404954732,საქართველოს ახალგაზრდა შემოქმედთა კავშირი იბერიონი,erovnulisazogadoeba@gmail.com,org
422430417,წმინდა ნინოს სახელობის საქველმოქმედო ფონდი აბაშის იმედი,,org
404954938,რეფორმატორთა კავშირი,mkhelaia@gmail.com,org
404955045,Young Investors,,org
431945942,არასამთავრობო ორგანიზაცია ადამიანის უფლებათა დამცველები - აუდი,davit.arabidze87@gmail.com,org
401974155,თბილისის კარდიოლოგთა საზოგადოება,pagavarehab@yahoo.com,org
416301978,ქვემო ქართლის რეგიონული განვითარების სააგენტო,info@kkrda.ge,org
417878050,იმედის სხივი,ninomindo@mail.ru,org
440389312,ქალები საქართველოს რეგიონებში,wrgeorgia@gmail.com ; wgregions@gmail.com,org
412686106,საქართველოს ადამიანთა და პატიმართა უფლებების დაცვის ორგანიზაცია - იმედი,bezhani.khurtsidze@yandex.ru,org
446954476,ქობულეთის პარკი,kobuletisparki@gmail.com,org
404957873,ექსპორტის განვითარების ასოციაცია,team@eda.org.ge,org
404958186,ადიქციის კვლევისა და კონსულტაციის ცენტრი,,org
404958131,მოზარდთა განვითარების სტუდია,,org
401975305,ბავშვთა ქირურგები ჯანმრთელი მომავლისათვის - ასოციაცია,,org
438725328,ქალი და გენდერული თანასწორობა,,org
445415355,ქ. ბათუმის საჩოგბურთო კომპლექსი,ajaratennis@gmail.com,org
401975323,World Without War,,org
404429132,ხიდეშლების საგვარეულო კავშირი,,org
445415881,აჭარის ქალ ბიზნესმენთა ასოციაცია,,org
445415890,აჭარის იმპორტიორთა ასოციაცია,,org
445415863,მცირე და საშუალო ბიზნესმენთა ასოციაცია,acci@acci.ge,org
406076945,Cornerstone Spotlight Ministries,uts@swissmail.org,org
445415854,"აჭარის რძისა და რძის პროდუქტების, მეხორცეობის, ხორცის ნაწარმის, მეთევზეობის და მეფრინველეობის ასოციაცია",,org
404429579,გრინფისის მხარდამჭერთა ჯგუფი-კავკასია,,org
404959602,საქართველოს თავის ტვინის ფონდი,,org
400061838,ჯაშიაშვილების საგვარეულო კავშირი,,org
445416078,ერთობა თანადგომისათვის,,org
404959700,Vici,,org
404960039,მსჯავრდებულთა რეაბილიტაციისა და განვითარების საქველმოქმედო ფონდი,,org
412686963,საზოგადოებრივი გაერთიანება - სამოქალაქო მონიტორინგის კონტროლის საზოგადოებრივი საბჭო,,org
416302584,Indo-Georgian Solidarity Forum,,org
416302628,საქართველოს აზერბაიჯანელების სამოქალაქო განვითარების ცენტრი,,org
404960235,"ამიერკავკასიის კაზაკთა საერთაშორისო, საქველმოქმედო, ჰუმანიტარულ-ეკონომიკური კავშირი (აკკ)",,org
417878194,ვიპ ძიუდო,,org
404955544,პატარა ნიკოლოზის დახმარების ფონდი,,org
430797747,კავშირი მეგობრობა 2012,artmeladze1980@mail.ru,org
404427802,ფონდი წმინდა ანდრიას ჯვარი,,org
412686188,იმერეთის (ქუთაისის) ოლიმპიური კომიტეტი,rezor2004@mail.ru,org
404427795,სიესეი.ჯი,contact@csa.ge,org
404427848,საქართველოს ახალგაზრდები სწორი განვითარებისთვის,,org
404955697,თბილისის უძლიერეს მამაკაცთა ფედერაცია,bubi@list.ru,org
404427893,შენობა - ნაგებობების ინსტიტუტი - საქართველო Georgian Institute of Building,t_bolotashvili@yahoo.com,org
404955704,2008 წლის ომის ვეტერანთა კავშირი,,org
401974397,კ. მადიჩის სახ. მამოლოგთა და გინეკოლოგთა ასოციაცია,geomammologov@yahoo.com,org
404955722,საქართველოს აქტიურ ახალგაზრდათა კლუბი,,org
439393185,საჩხერის ახალგაზრდული ორგანიზაცია,,org
400058165,რაგბის კლუბი ხვამლი,r.charkviani@gmail.com,org
423351857,ახალქალაქის დახურული საცურაო აუზი,auziakh@yahoo.com,org
419987018,ახალი ნათება,,org
406077579,საქართველოს რეფორმების ასოციაცია,georeformsassociation@gmail.com,org
400058307,საქართველოს სახალხო დიპლომატიის ცენტრი - პერსონა,,org
404427937,პანტომიმის სახელმწიფო თეატრი,georgianmime@yahoo.com; pantomime.junior@mail.ru,org
419987027,დამოუკიდებელი მედია ცენტრი,freecentermedia@yahoo.com,org
404428213,ფონდი გადარჩენა,fondi.gadarchena@yahoo.com,org
454407419,საფეხბურთო აკადემია დიდგორი,,org
446954582,კიოკუშინკან კარატე-დოს აჭარის ფედერაცია,,org
404956847,საქართველოს ახალგაზრდა დიპლომატთა კლუბი,konstantine_9090@yahoo.com,org
404956785,სრულიად საქართველოს რაჭის რეგიონის განვითარების ფონდი,,org
404957089,კავკასიის პროფესიული კოლეჯი,,org
419987063,კურსი - ოქროს საწმისი RGF,,org
445415097,ასოციაცია ლოგისტიკის რეგიონული ცენტრი,,org
412686419,GeoCapital Education,,org
404957329,კალანდაძეების საგვარეულო კავშირი,,org
404957463,საქართველოს მშრომელთა პროფესიული კავშირი,,org
404428758,საქართველოს სამეფო სახლის საერთაშორისო ფონდი,,org
404957294,სამუსიკო ხელოვნების განვითარების ფონდი,,org
404957560,ჯაჭვლიანთა საგვარეულო კავშირი,,org
404957481,საერთაშორისო ახალგაზრდული ასოციაცია კვონტი,quant_association@yahoo.com,org
440886258,ახალსოფლის ხილის შენახვის ასოციაცია,,org
404430834,ტვ კულტურა,,org
416302879,მოუარე საქართველოს,,org
437060261,საქართველოს სოციოლოგიური კვლევისა და ანალიზის ასოციაცია,,org
404962199,შენ დემოკრატიისთვის,,org
416302931,კინოსტუდია იბერია,,org
427718179,გურჯაანის მეფუტკრეთა გაერთიანება საბა,,org
406078827,მწვანე ხაზი,,org
426520464,ჯანდარა 2012,e-mextiev@mail.ru,org
401976536,საქართველოს სამოქალაქო ავიაციის პროფესიონალთა გაერთიანება,,org
404428767,საქართველოში ფრანგული ენის სწავლების ხელშეწყობისა და განვითარების ფონდი,Gilles.carasso@institutfrancais.ge,org
406078854,დემოკრატიისა და განვითარების ცენტრი,,org
445416951,აჭარის საბითუმო ვაჭრობისა და დისტრიბუტორთა ასოციაცია,,org
400065585,ბადალაშვილი,,org
445416979,"აჭარის ლოჯისტიკის, ტრანსპორტისა და გადამზიდავთა ასოციაცია",,org
400065549,ქართველი სტუდენტები თავისუფლებისთვის,ilia.meshvildishvili@gmail.com,org
401976714,კლუბი მერწყული,,org
404960397,საქართველოს ექიმთა პოსტდიპლომური განათლების ასოციაცია,don.soso@yahoo.com,org
404960789,საცხოვრებელი სადგომით მოსარგებლეთა და მენაშენეთა კოალიცია,,org
400063541,საქართველოს აზერბაიჯანელთა ეროვნული კონგრესი,,org
438725355,სამტრედიის განვითარების ასოციაცია,,org
404960930,ყოფილ პატიმართა კავშირი,,org
404960798,ცენტრალური ევრაზიის ლიდერთა ალიანსი,cela@celaprogram.org,org
404961181,მოლაშქრეთა ეროვნული ფედერაცია,hike@info.ge,org
436683260,ნინოწმინდის ახალგაზრდული ცენტრი,nginosian@gmail.com,org
400064247,საქართველოა მარადიული,,org
404961653,ქ.თბილისის უბინაო მოქალაქეთა საერთაშორისო ფონდი,,org
404961608,საქართველოს ტექნოლოგიების გადაცემის ცენტრი,,org
445416648,აჭარის რესტორან-კაფე-ბარების ასოციაცია,acci@acci.ge,org
445416700,აჭარის ექსპორტიორთა ასოციაცია,,org
400064489,instigate სასწავლო ცენტრის ფონდი,,org
416302824,სამოქალაქო განვითარების ფონდი,mamabasili@gmail.com,org
417878256,საქაშეთის ხილის შენახვის ასოციაცია,,org
404962778,საქართველოს ზოგადი განათლების პროფესიული კავშირი,,org
444547901,საფეხბურთო კლუბ კოლხეთის გულშემატკივართა და ქომაგთა კლუბი,,org
404962796,სამოქალაქო ინიციატივა - Pro Patria,,org
448387807,საქართველოს საზღვაო კაპიტანთა ასოციაცია,,org
400066110,ხელოვნებისა და კულტურის განვითარების ფონდი წმინდა ანდრიას ჯვარი,,org
404962821,Progress in Demos,,org
441555265,შილდის მეფუტკრეთა გაერთიანება წალკოტი,,org
404963376,თანაბარი შესაძლებლობების ინსტიტუტი,EqualOpportunityInstitute@yahoo.com,org
404431361,საქართველოს რეგიონალური განვითარების ფონდი,,org
428518909,სოფლის ბარაქა,,org
400066557,გუგულაშვილების საგვარეულო ფონდი,,org
400066539,ახალგაზრდა რიკინგზელთა ასოციაცია,railroadersa@yahoo.com,org
406079470,ახალგაზრდა მეცნიერთა კავშირი რუსთაველი,,org
437060289,ტურისტული ასოციაცია - ურეკი,,org
400066432,ქალთა ერთიანობის ასოციაცია,,org
401976983,საქართველოს მედიცინის მეცნიერებათა აკადემია,,org
404963740,ქართული ფორუმი თანამშრომლობისათვის,,org
406079755,სკოლა და ვეტერანის ასოციაცია,,org
416303093,ერთად ნათელი მომავლისთვის,saqartvelochvenisaxlia@yahoo.com,org
415086533,ფოთის საზღვაო ნავსადგურის პროფესიული კავშირი,potikavshiri@gmail.com,org
404431655,ხელოვნება მშვიდობისათვის,,org
404964080,როტარაქტ კლუბი თბილისი კოსმოპოლიტანი,rac.tbilisicosmopolitan@gmail.com,org
404964259,საქართველოს ფსიქოფიზიოლოგთა კვლევების საზოგადოება,irmakha@yahoo.com,org
404431735,ბოკუჩავების საგვარეულოს საერთაშორისო საქველმოქმედო ფონდი ბოკუ-ფონდი,,org
404964160,სულაშვილების საგვარეულო კავშირი,,org
422717251,თეონა კუპატაძის დახმარების ფონდი,,org
404964400,შაბურიშვილების საგვარეულო დარბაზი,,org
412687524,მძიმე მრეწველობის მუშაკთა პროფესიული კავშირი,,org
404431753,სოციეტალური ობსერვატორია,tamo_gamkrelidze@yahoo.com,org
404431824,ყოველთა ქართველთა სახალხო დარბაზი,,org
401977152,ინიციატივა სამოქალაქო საზოგადოების განვითარებისათვის,idcs515@gmail.com,org
424066940,ახალი კავშირი წნისი 2012,,org
400067333,მოსწავლე-ახალგაზრდობის განვითარების ცენტრი,,org
404964525,სრულიად საქართველოს სახალხო დარბაზი,,org
406080315,ეროვნებათა საზოგადოებრივი კონგრესი,,org
440886276,ქართლის გლეხთა და ფერმერთა ასოციაცია ქარელი,,org
404964703,საზოგადოება ქართული კალათბურთი,,org
401977232,საქართველოს საავადმყოფოთა საერთაშორისო ასოციაცია (სსსა) GEORGIAN INTERNATIONAL HOSPITAL ASSOCIATION (GIHA),,org
404432066,თანაბარი შესაძლებლობების საზოგადოება - სეო ჯორჯია,,org
436033631,ჩვენ - ჯანსაღი მომავლისათვის,,org
436033677,სამხრეთ ოსეთის ადმინისტრაციის ძიუდოს რეგიონალური ფედერაცია,,org
404964749,კახეთის ძიუდოს რეგიონალური ფედერაცია,,org
406080360,აფხაზეთის ავტონომიური რესპუბლიკის ძიუდოს რეგიონალური ფედერაცია,,org
400068010,"გარემო, რისკი და საზოგადოების უფლებები",,org
404432155,რუსეთის მეგობართა კლუბი,,org
422934490,ქალაქ ამბროლაურის ჭიდაობის კლუბი ფალავანი,levanbarsonidze@mail.ru,org
406080565,ქართულ ფრანგული ასოციაცია G F A,,org
404964892,ზურაბ ჟვანიას ფონდი,nzhvania@yahoo.com,org
404964927,საქველმოქმედო ფონდი მერმისი,achikos@gmail.com,org
401977385,საქველმოქმედო ფონდი - დააპურე თუნდაც ერთი ბავშვი,,org
404965016,სამოქალაქო ჩართულობის და დემოკრატიის ცენტრი,,org
426520605,საინიციატივო-სათემო კავშირი იმედი-კრწანისი,krcanisi-imedi@mail.ru,org
428518918,აღდგომა,,org
445417825,რაგბის სამოყვარულო კლუბი მეკობრეები,margishvilia@gmail.com,org
436683297,"საქართველოს საპატრიარქოს ჯავახეთის ქ. ნინოწმინდის წმიდა ნინოს ობოლ, უპატრონო და მზრუნველობამოკლებულ ბავშვთა პანსიონატი",,org
406080592,აფხაზეთიდან დევნილთა კავშირი,,org
406080529,კლინიკური ონკოლოგიის საქართველოს საზოგადოება,rema_cpc@yahoo.com,org
434160383,საქართველოს საიოკანის ფედერაცია,,org
430026410,საქართველოს საპატრიარქოს წმიდა სვიმონ კანანელის სახელობის სასულიერო სწავლების ცენტრი,melkhisedek75@yahoo.gr,org
404965212,გენდერული სამართლიანობა,n_ghvaladze@yahoo.com,org
417878363,ჩვენი კავშირი -XXI,,org
404965445,სტრატეგიული განვითარების სააგენტო,,org
443856123,სამოქალაქო ჩართულობის განვითარების ცენტრი თანამონაწილე,co-participatory@hotmail. com,org
448047774,საქართველოს საპატრიარქოს წმიდა ანდრია პირველწოდებულის სახელობის სასულიერო სწავლების ცენტრი,,org
404965285,უფლება და მოვალეობა,,org
404965294,გენდერის პოლიტიკის ინსტიტუტი,,org
412687739,სოციოლოგიური და პოლიტიკური კვლევების ცენტრი მერმისი,mermisi2012@mail.ru,org
441483477,საერთაშორისო ურთიერთობების განვითარების საზოგადოება შანი,,org
404432477,სტუდენტური ტელევიზია სტვ,,org
406069338,Caucasus Cultural Innovation Centre,,org
406068963,საქართველოს უხუცესთა კავშირი სიბრძნე სიმართლისა,,org
401970355,მდგრადი განვითარების ფონდი,sdfund2016@gmail.com,org
406067152,"ასოციაცია ქალი, ბავშვი და სოციუმი",na2ttt@yahoo.com,org
406067456,საქართველოს ტექსტილისა და ფეხსაცმლის მწარმოებელთა ასოციაცია,,org
404933015,ლიდერთა კლუბი,,org
404934951,კულტურულ მემკვიდრეობათა კვლევის კავშირი - კორომი,,org
412682878,ერთად ვაშენოთ ტაძარი,,org
412682930,საფეხბურთო კლუბი იმერეთი,,org
404432468,საქართველოს ფერმერთა ასოციაცია,lbn@access.sanet.ge,org
404418028,მხიარულთა და საზრიანთა კლუბი,,org
401967957,სალაძეთა საგვარეულო კავშირი,,org
412682271,ახალი ინიციატივა - საქართველო,,org
400035396,სპორტული კლუბი მორკინალი 2011,,org
439392863,საჩხერის საცურაო აუზი,sacuraoauzi@gmail.com,org
404928058,ფილოსოფიური კლუბი აკაცია,,org
422430284,საფეხბურთო კლუბი აბაშა,fexburtisganvitarebiscentri@yahoo.com,org
404415165,მედიაციის ცენტრი,,org
412682280,გამომცემლობა მონადირე,,org
404928496,სამოქალაქო და სოციალური კეთილდღეობის ცენტრი,,org
404415094,ტალღა,tkhilavat@yahoo.com,org
404928432,Youth Response,,org
425357721,საქართველოს აზერბაიჯანელ ქალთა ასოციაცია სოლიდარობა,,org
404928708,ინგუშურ-ქართული საზოგადოება პრომეთე,,org
404928628,სუფთა პოლიტიკა,,org
439861099,სენაკის მუნიციპალიტეტის დასუფთავებისა და სასაფლაოების მოვლა-პატრონობის ცენტრი,senaki.smpc@gmail.com,org
404928682,საქართველოს მხატვართა ეროვნული შემოქმედებითი გაერთიანება,,org
404415361,საქართველოს მიწადმოქმედთა გაერთიანება,,org
404928799,ჯოკია გუგავას სახელობის ალპინიზმისა და სამთო ტურიზმის განვითარების ორგანიზაცია,,org
400035671,ფონდი - ლიკა 3,,org
404928904,საქართველოს ნორდიკული ფედერაცია,,org
424611593,საქართველოს რეკორდების ფედერაცია,georgianrecords@gmail.com,org
404928968,თარგამოს-pons,,org
401967341,თავისუფალი თაობა საქართველოსთვის,s.creative@live.com,org
412682351,ეკოინიციატივა,,org
421268041,წყალტუბოს მუნიციპალიტეტის სათნოების სახლი,Revaz.mesxi@yandex.ru,org
401967476,ფიროსმანის სახელობის საერთაშორისო შემოქმედებითი ასოციაცია,gogishvili.jemal@gmail.com,org
404929084,ელექტრონული სწავლების განვითარების ქართულ-ევროპული ცენტრი,,org
446953351,ოქროპირიძეთა საგვარეულო კავშირი,,org
404929182,ლოს ანჯელესის წმ. ნიკოლოზის სახელობის ქართული მართმადიდებლური ეკლესიის მშენებლობის ფონდი,ioane.dk@gmail.com,org
400035868,დემოკრატია და ცვლილებები,,org
400040004,ცეკვის საერთაშორისო საბჭოს ქალაქ თბილისის სექცია,,org
424066290,სამცხე-ჯავახეთის რეგიონალური ფეხბურთის აკადემია,gela@mail.ru,org
415084447,თვითმმართველი ქალაქის-ფოთის ბავშვთა ცენტრი,,org
439861106,სენაკის მუნიციპალიტეტის საფეხბურთო კლუბი,senaki.soccer@gmail.com,org
424066325,ახალგაზრდა პატრიოტები,,org
404932178,გლობალ კავკასია,,org
441993354,post_ალიონი,ia@grma.ge ,org
400040166,ბედენაშვილების საგვარეულო კავშირი,,org
416298866,რუსთავის მოხუცებულთა სახლი,Moxucta.saxli@gmail.com,org
404932347,გადაუდებელი მედიცინის ასოციაცია,,org
404932542,მემარჯვენე ქალები,newrightswomen@gmail.com,org
404932098,თ.გელაძის სახელობის საქართველოს ეპილეფსიასთან ბრძოლის ლიგა,info@glae.org.ge,org
404932533,მედიის ინსტიტუტი,mediisinstituti@gmail.com,org
412682896,ფუტსალის კლუბი იმერეთის იმერეთი,,org
404932757,მაღალი მიღწევებისა და სპორტულ მეცნიერებათა ასოციაცია,,org
424611600,ახმეტის მუნიციპალური ტყე-პარკების მართვის ცენტრი,,org
423098258,შოთა რუსთაველის სახალხო მუზეუმის აღორძინების ფონდი,,org
404415771,საქართველოს მემამულე ქალთა ასოციაცია / GFWA,,org
429649302,საქველმოქმედო ფონდი ყუმური,,org
401967564,ჭკუასელთა საგვარეულო კავშირი,,org
404416002,ერთად წარმატებული მომავლისთვის,,org
442728611,წალენჯიხის მუნიციპალიტეტის ფეხბურთის ცენტრი,morgoshia51@mail.ru,org
404415995,თბილი-ისი,,org
404929887,ფსიქიკური პრობლემების მქონე პირთა დასაქმებისა და ბიზნესში ჩართვის ასოციაცია,,org
400036126,ჯიშკარიანთა საგვარეული კავშირი,jsagvareulo@mail.ru,org
404415986,დემოკრატიისა და მედიის განვითარების ცენტრი,,org
404416119,ტრანსპორტისა და ლოჯისტიკის გაერთიანებული ასოციაცია,,org
404931160,ჩადუნელთა საგვარეულო კავშირი,,org
436032669,Tbilisi Photo Festival - თბილისის საერთაშორისო ფოტო ფესტივალი,charrier@myop.fr,org
404416468,გვენეტაძეების საგვარეულო კავშირი,,org
401967788,ჭინჭარაულების საგვარეულო კავშირი,,org
406063824,სამწევრისის ჯვრის მონასტრის აღორძინების ფონდი,,org
404417617,ატოლო,,org
406064280,ქუმსიაშვილთა საგვარეულო კავშირი,,org
404931455,ახალი ქართული ფუნდამენტი,,org
404931507,სოციომობილი,,org
401967895,თავაძეების საგვარეულო კავშირი,,org
401967886,თბილისის ჭიდაობა სამბოს ფედერაცია,,org
419985403,თანადგომა განვითარებისთვის,,org
404931767,საქართველოს ფოტოდერმატოლოგიისა და კანის კიბოს ასოციაცია,laliuniderma@yahoo.com,org
404416084,ვეტერანთა კავშირი დიდგორი,,org
404418000,ადვოკატთა დარბაზი,lawyers.hall@yahoo.com,org
404929976,ჩოგბურთის განვითარების ფონდი,,org
